key	a_010101	a_010000	a_020000	a_030000	a_050000	a_060000	a_110000	a_120000	a_180000
fen45	660	47	240	0	0	0	58	355	65
fen45	660	28	86	105	0	0	28	250	98
fen45	630	65	13	15	0	0	15	405	88
fen45	570	90	258	80	0	0	82	95	180
fen45	390	100	220	0	0	0	115	610	5
fen45	598	59	251	0	0	0	51	345	17
fen45	670	5	0	0	0	0	70	560	42
fen45	448	183	103	0	0	0	20	441	105
fen45	870	85	188	2	0	0	45	175	0
fen45	915	150	225	0	0	0	30	120	0
fen45	660	100	10	0	0	0	40	390	40
fen45	658	32	442	57	0	0	91	63	12
fen45	120	187	183	0	0	0	45	880	25
fen45	630	60	56	0	0	0	0	495	59
fen45	580	45	190	90	0	0	50	110	148
fen45	990	0	83	0	0	0	33	285	49
fen45	535	5	65	0	0	0	228	365	84
fen45	540	116	293	0	0	0	60	260	62
fen45	540	22	253	0	0	0	20	520	10
fen45	645	62	108	0	0	0	23	233	33
fen45	660	135	250	0	0	0	0	350	21
fen45	530	0	407	10	0	0	123	315	55
fen45	644	114	114	0	0	0	15	513	0
fen45	427	195	341	80	0	0	61	334	2
fen45	360	0	163	0	0	0	21	836	60
fen45	730	40	363	30	0	0	15	180	50
fen45	685	10	133	0	0	0	0	352	72
fen45	410	35	70	75	0	0	79	481	116
fen45	360	72	305	0	0	0	5	698	0
fen45	860	10	195	0	0	0	0	226	45
fen45	505	140	244	0	0	0	121	303	52
fen45	750	92	57	0	0	0	161	360	2
fen45	510	62	125	30	0	0	33	405	15
fen45	620	25	239	150	0	0	18	356	32
fen45	655	90	140	0	0	0	60	475	20
fen45	540	0	277	0	0	0	100	433	0
fen45	525	101	174	0	0	0	15	623	2
fen65	444	60	510	0	0	0	10	306	45
fen65	605	0	33	0	0	0	20	551	63
fen65	615	30	239	0	0	0	71	460	23
fen65	630	70	5	0	0	0	222	508	5
fen65	620	0	235	0	0	0	189	396	0
fen65	800	167	95	0	0	0	95	238	5
fen65	510	220	115	0	0	0	85	212	71
fen65	515	145	58	0	0	0	0	522	125
fen65	540	0	170	0	0	0	0	730	0
fen65	405	60	43	0	120	0	70	730	2
fen65	472	70	45	5	0	0	115	108	80
fen65	790	101	89	0	0	0	137	291	32
fen65	375	55	120	0	0	0	100	603	87
fen65	420	4	170	0	0	0	130	701	15
fen65	597	75	79	0	0	0	0	622	67
fen65	300	45	0	0	0	0	0	848	85
fen65	570	57	217	0	0	0	1	526	30
fen65	390	0	241	0	0	0	25	622	0
fen65	450	143	240	5	0	0	52	295	34
fen65	570	60	41	0	0	0	80	589	4
fen65	565	110	45	0	0	0	60	309	35
fen65	539	36	91	0	0	0	162	518	39
fen65	400	81	80	15	0	0	0	682	102
fen65	720	106	214	0	0	0	99	271	25
fen65	540	275	10	5	0	0	30	377	30
fen65	360	160	182	0	0	0	0	683	0
fen65	975	0	293	0	0	0	142	30	0
fen65	360	45	270	0	0	0	60	588	25
fen65	619	206	10	0	0	0	48	352	49
fen65	291	180	211	40	0	0	161	317	95
fen65	330	113	135	0	0	0	65	490	0
fen65	390	0	0	0	0	0	80	655	10
fen65	540	0	260	0	0	0	210	380	50
fen65	518	0	242	0	0	0	133	480	32
fen65	570	52	0	0	0	0	0	566	20
fen65	298	75	142	0	0	0	0	519	168
fen65	480	148	150	0	0	0	125	460	27
fen65	150	30	360	0	0	0	80	755	34
fen65	430	37	170	0	0	0	80	540	95
fen65	480	105	20	0	0	0	11	189	27
fen65	870	70	20	0	0	0	30	88	50
fen65	495	45	255	0	0	0	15	630	0
fen65	510	270	0	0	0	0	0	660	0
fen65	600	82	94	0	0	0	205	155	63
fen65	480	30	375	0	0	0	0	510	12
fen65	680	100	70	0	0	0	15	350	70
fen65	285	134	166	0	0	0	120	550	34
fen65	600	60	62	0	0	0	175	492	31
fen65	579	0	386	0	0	0	140	310	25
fen65	600	45	70	5	0	0	25	437	70
fen65	375	4	156	0	0	0	195	495	21
fen65	420	72	98	0	0	0	2	688	16
fen65	510	100	22	0	0	0	140	489	80
fen65	840	0	38	0	20	0	30	512	0
fen65	420	127	290	0	0	0	105	478	20
fen65	510	20	136	0	0	0	102	345	74
fen65	615	110	77	0	0	0	38	439	80
fen65	345	80	125	0	0	0	20	420	75
fen65	795	43	149	0	0	0	15	318	70
fen65	540	57	71	0	0	0	0	772	0
fen65	650	90	45	0	0	0	30	402	92
fen65	840	30	5	10	0	0	105	260	76
fen65	670	28	6	0	0	0	0	622	34
fen65	540	15	75	0	0	0	76	704	28
fen65	535	110	36	0	0	0	0	504	75
fen65	600	0	125	0	0	0	95	620	0
fen65	420	209	45	95	0	0	68	465	115
fen65	120	105	260	0	0	0	48	680	53
fen65	540	75	90	7	0	0	22	367	43
fen65	480	15	272	45	0	0	148	375	69
fen65	538	55	95	10	0	0	110	492	65
fen65	635	20	315	0	0	0	132	249	8
fen65	530	0	246	0	0	0	15	264	62
fen65	450	0	124	0	0	0	80	669	6
fen65	670	100	170	0	0	0	40	241	80
fen65	596	5	60	0	0	0	70	524	90
fen65	805	0	155	0	0	0	75	405	0
fen65	500	95	369	0	40	0	165	251	10
fen65	240	40	17	0	0	0	145	203	88
fen65	600	20	45	0	0	0	5	385	125
fen65	635	60	76	0	0	0	26	522	22
fen65	518	15	116	0	0	0	210	538	21
fen65	390	72	239	0	0	0	24	205	295
fen65	495	45	190	0	0	0	0	705	5
fen65	360	13	67	0	0	0	45	850	75
fen65	810	70	64	0	0	0	161	330	5
fen65	435	0	70	15	0	0	85	776	45
fen65	415	35	60	0	0	0	162	743	0
fen65	740	85	195	0	0	0	56	325	39
fen65	470	190	65	0	0	0	90	510	25
fen65	570	40	172	0	0	0	30	472	30
fen65	605	103	225	0	0	0	80	177	119
fen65	730	159	36	0	0	0	102	413	0
fen65	510	153	122	0	60	0	115	79	46
fen65	540	90	260	0	0	0	70	430	50
fen65	525	0	251	0	0	0	67	307	46
fen65	450	30	51	0	0	0	22	728	38
fen65	690	0	170	0	0	0	110	255	68
fen65	360	215	170	0	0	0	70	515	50
fen65	525	65	71	15	0	0	50	635	79
feu18	705	5	270	0	0	0	115	240	10
feu18	370	20	315	0	0	0	80	590	65
feu18	568	95	60	0	45	0	15	312	175
feu18	480	60	0	60	0	0	10	635	80
feu18	830	60	80	178	0	0	15	197	20
feu18	475	32	270	0	0	0	160	428	65
feu18	630	45	0	0	0	0	15	625	65
feu18	568	114	0	0	0	160	78	362	38
feu18	550	85	140	113	0	0	30	392	60
feu18	450	140	0	0	0	135	15	305	82
feu18	540	90	0	0	0	0	60	330	65
feu18	370	100	388	18	0	0	60	372	47
feu18	240	92	90	0	0	0	20	398	63
feu18	770	30	75	220	0	0	65	125	30
feu18	688	135	0	0	0	0	0	332	25
feu18	310	130	185	0	0	0	45	300	200
feu18	270	70	30	180	0	0	65	250	145
feu18	613	0	325	0	0	0	45	372	30
feu18	370	85	295	20	0	135	10	395	72
feu18	448	55	30	115	0	0	10	432	115
feu18	430	205	155	30	0	250	125	140	35
feu18	750	95	275	0	0	0	15	140	50
feu18	600	30	0	0	0	0	105	290	70
feu18	430	195	80	0	0	0	130	455	90
feu18	290	110	25	23	0	0	75	652	120
feu18	540	7	320	30	0	0	55	413	15
feu18	628	5	140	25	0	0	130	385	57
feu18	840	30	0	138	0	0	35	337	0
feu18	628	5	110	0	0	160	80	417	10
feu18	410	82	90	0	0	0	80	583	70
feu18	540	90	10	30	0	280	50	60	120
feu18	660	5	113	0	0	0	112	512	38
feu18	370	55	185	25	0	0	30	725	50
feu18	540	65	230	30	0	225	110	60	65
feu18	508	47	10	20	45	120	40	545	105
feu18	630	75	0	0	45	120	15	420	105
feu18	540	30	0	0	45	0	130	180	160
feu18	240	210	55	0	0	0	15	460	140
feu18	508	0	360	20	0	0	10	242	90
feu18	660	79	140	0	0	250	78	180	18
feu18	360	112	0	0	0	135	15	358	170
feu18	480	195	0	20	0	0	75	375	120
feu18	550	112	55	93	0	54	108	455	13
feu18	630	60	0	0	0	375	10	300	65
feu18	660	79	230	0	0	250	63	145	13
feu18	370	125	30	80	0	0	10	420	75
feu18	780	135	0	0	0	0	30	275	65
feu18	290	50	140	18	0	280	60	557	45
feu18	720	0	90	60	0	0	100	400	10
feu18	568	67	0	0	0	0	132	335	118
feu18	628	0	85	60	0	0	10	587	10
feu18	370	30	220	18	0	0	75	547	33
feu18	480	95	25	0	0	225	15	355	95
feu18	540	90	0	0	0	255	40	105	90
feu18	508	67	45	3	0	120	45	592	60
feu18	290	67	135	18	0	250	65	555	60
feu18	600	10	265	30	0	0	32	385	58
feu18	475	30	235	35	0	54	158	255	58
feu18	490	40	0	20	0	0	60	405	65
feu18	310	135	0	0	0	0	50	170	138
feu18	660	60	0	60	0	0	45	490	30
feu18	310	190	0	0	0	0	70	368	142
feu18	660	30	115	0	0	0	10	525	80
feu18	628	32	115	0	0	280	65	270	30
feu18	310	45	10	30	0	0	85	425	73
feu18	688	137	60	0	45	0	0	165	143
feu18	570	60	90	0	0	0	107	455	33
feu18	720	0	115	0	0	0	242	360	3
feu18	540	90	0	0	0	0	120	195	63
feu18	540	135	50	0	0	0	115	555	45
feu18	590	30	40	120	0	54	103	0	38
feu18	240	120	0	160	0	0	70	348	23
feu18	480	30	0	0	0	0	110	220	71
feu18	660	95	60	0	0	0	225	150	70
feu18	450	135	60	0	0	0	45	195	85
feu18	720	0	70	63	0	0	40	482	0
feu18	230	115	0	0	0	255	10	450	90
feu18	660	60	200	0	0	0	160	290	15
feu18	410	85	195	70	0	0	90	390	118
feu18	660	30	90	0	45	0	82	180	85
feu18	448	87	3	60	0	0	55	540	72
feu18	628	72	0	138	0	0	30	172	95
feu18	568	47	0	0	0	0	80	333	47
feu18	448	85	135	30	0	0	15	307	98
feu18	508	17	290	30	0	0	75	325	75
feu18	470	200	45	70	0	250	65	165	145
feu18	370	32	60	18	0	0	15	770	55
feu18	310	150	70	60	0	0	55	575	40
feu18	540	55	0	0	0	0	30	570	35
feu18	450	75	0	135	0	0	70	120	60
feu18	650	135	0	210	0	0	30	345	50
feu18	568	67	25	0	0	250	107	200	103
feu18	568	47	0	0	0	0	20	260	98
feu18	540	20	145	3	0	0	150	582	0
feu18	405	22	340	80	0	54	75	328	61
feu18	310	30	60	0	0	0	10	275	178
feu18	448	30	75	30	0	250	130	137	100
feu18	480	150	30	80	0	0	40	270	178
feu18	660	15	180	15	0	0	70	463	37
feu18	540	30	60	63	0	0	10	652	25
feu25	695	113	313	40	0	0	152	87	20
feu25	120	105	390	0	0	0	216	129	75
feu25	590	0	30	30	0	0	0	115	65
feu25	545	60	365	50	180	0	30	210	0
feu25	630	30	70	90	60	0	0	515	13
feu25	755	25	350	35	0	0	50	180	0
feu25	885	0	109	210	0	0	52	184	0
feu25	660	300	180	0	0	0	30	270	0
feu25	450	40	124	75	0	0	91	340	55
feu25	614	60	30	85	60	0	104	382	30
feu25	490	113	117	65	0	0	0	655	0
feu25	385	2	169	0	0	0	154	545	5
feu25	783	122	40	115	0	0	0	111	59
feu25	390	0	162	200	0	0	18	545	75
feu25	680	50	75	145	0	0	165	60	30
feu25	480	242	150	95	120	0	48	260	40
feu25	580	60	20	0	0	0	35	745	0
feu25	630	0	444	21	0	0	66	279	0
feu25	400	140	413	25	0	0	110	255	52
feu25	570	120	100	91	0	0	85	309	140
feu25	555	20	264	47	0	0	136	358	5
feu25	660	0	114	31	0	0	0	635	0
feu25	584	0	166	0	0	0	0	431	34
feu25	540	120	230	77	0	0	45	162	70
feu25	845	0	100	90	120	0	55	120	110
feu25	555	35	185	90	0	0	60	214	46
feu25	240	10	270	225	0	0	60	455	102
feu25	570	250	40	44	60	0	109	97	55
feu25	190	290	240	0	0	0	60	600	0
feu25	525	148	59	65	0	0	71	472	80
feu25	765	145	202	15	0	0	36	200	62
feu25	840	40	199	0	16	0	44	275	26
feu25	600	60	99	81	30	180	15	365	10
feu25	610	35	155	5	0	0	181	409	45
feu25	660	152	21	221	0	0	44	152	63
feu25	510	60	404	0	0	0	6	460	0
feu25	400	340	145	142	0	0	120	48	150
feu25	615	40	50	64	0	0	150	40	61
feu25	613	95	185	20	0	0	90	422	15
feu25	620	110	145	108	120	0	40	255	42
feu25	632	207	42	50	0	0	4	495	10
feu25	565	0	205	45	0	0	182	413	30
feu25	570	180	10	120	60	0	130	155	45
feu25	740	60	11	20	0	0	59	360	20
feu25	685	95	247	20	0	15	73	230	5
feu25	605	60	20	130	0	0	175	230	110
feu25	630	0	222	70	0	0	109	219	30
feu25	655	210	45	60	60	0	45	86	59
feu25	560	60	50	95	0	0	115	145	75
feu25	580	55	200	274	0	0	0	176	55
feu25	625	79	93	234	0	0	95	214	15
feu25	750	30	85	115	0	0	150	135	51
feu25	775	75	213	22	0	0	165	190	0
feu25	600	140	133	55	0	0	0	390	6
feu25	690	0	177	0	0	0	90	351	62
feu25	270	94	325	221	0	0	45	115	40
feu25	644	25	236	136	120	0	10	149	40
feu25	690	0	60	200	0	0	100	210	67
feu25	810	415	20	100	0	0	70	25	0
feu25	500	0	334	95	0	0	0	426	45
feu25	550	30	0	0	0	0	30	95	60
feu25	410	205	75	325	0	0	30	345	20
feu25	540	55	374	101	0	0	60	105	45
feu25	865	22	201	0	0	0	34	138	65
feu25	720	40	214	50	0	0	90	261	65
feu25	540	183	195	60	0	0	80	212	75
feu25	435	60	0	65	60	0	0	385	25
feu25	398	175	26	181	0	0	30	600	30
feu25	590	130	70	110	0	0	179	245	21
feu25	644	0	198	152	0	0	50	371	25
feu25	665	10	60	290	0	0	60	100	50
feu25	575	45	210	56	0	15	65	454	10
feu25	530	0	65	25	0	0	205	210	86
feu25	558	95	27	177	0	125	40	18	60
feu25	630	95	235	205	0	0	91	34	100
feu25	445	0	60	30	0	0	0	280	75
feu25	590	70	105	260	0	0	30	80	30
feu25	640	0	315	14	0	0	136	255	70
feu25	640	80	187	232	0	0	85	216	0
feu25	540	0	5	220	0	0	0	200	150
feu25	660	16	244	72	0	0	111	93	44
feu25	555	35	105	60	0	0	75	525	60
feu25	600	60	455	40	0	15	10	225	35
feu25	600	60	286	10	0	0	169	256	59
feu25	630	90	165	0	60	0	0	310	46
feu25	460	250	155	74	0	0	195	166	55
feu25	585	0	236	85	0	0	0	519	15
feu25	745	40	86	20	0	15	91	288	25
feu25	708	0	84	15	0	0	170	403	10
feu25	600	211	110	14	0	0	76	19	67
feu25	745	248	132	5	0	0	44	106	15
feu25	490	60	0	0	0	0	30	55	150
feu25	495	40	265	106	0	0	150	279	25
feu25	828	240	7	88	0	0	45	177	10
feu25	400	60	110	108	0	0	60	297	69
feu25	240	115	320	105	0	0	10	265	85
feu25	453	140	355	261	0	0	125	81	10
feu25	875	47	290	5	0	0	15	133	5
feu25	645	170	90	125	0	0	30	80	70
feu25	480	90	375	75	0	0	91	264	5
feu45	609	30	65	0	0	0	115	359	55
feu45	570	38	327	0	0	0	35	118	143
feu45	660	10	348	0	0	0	105	143	60
feu45	810	40	126	0	0	0	63	123	22
feu45	420	40	372	30	0	0	143	268	36
feu45	465	40	262	0	0	0	145	290	60
feu45	515	0	428	0	0	0	60	250	22
feu45	690	60	247	0	0	0	98	91	125
feu45	660	45	205	0	0	0	66	280	60
feu45	600	5	420	0	0	0	170	175	3
feu45	477	18	0	43	0	0	80	635	62
feu45	477	23	559	0	0	0	155	206	20
feu45	450	0	5	20	0	0	20	835	40
feu45	710	35	312	5	0	0	0	265	73
feu45	609	88	82	5	0	0	55	432	82
feu45	403	0	381	6	0	0	70	187	65
feu45	490	65	188	34	0	0	83	364	74
feu45	495	0	5	0	0	0	60	830	22
feu45	477	118	280	0	0	0	195	295	35
feu45	595	80	250	20	0	0	30	465	0
feu45	540	60	55	0	0	0	120	391	83
feu45	695	20	122	0	0	0	128	420	55
feu45	615	95	65	0	0	0	120	75	54
feu45	567	23	0	0	0	0	95	523	41
feu45	423	45	374	3	0	0	78	282	92
feu45	510	25	255	3	0	0	200	347	58
feu45	540	160	125	0	0	0	225	260	23
feu45	840	30	148	0	0	0	0	345	62
feu45	595	30	275	0	0	0	70	172	27
feu45	720	0	252	0	120	0	60	140	43
feu45	560	60	130	0	0	0	295	145	38
feu45	516	50	200	14	0	0	50	360	85
feu45	810	32	335	0	0	0	203	60	0
feu45	420	20	90	45	0	0	30	760	32
feu45	480	0	20	5	0	0	20	835	53
feu45	540	82	226	0	0	0	10	460	29
feu45	480	20	40	0	0	0	40	520	68
feu45	650	60	132	0	0	0	98	340	45
feu45	255	15	500	0	0	0	150	520	0
feu45	780	0	165	0	120	0	105	96	0
feu45	480	0	245	0	0	0	125	425	25
feu45	667	50	318	0	0	0	40	266	39
feu45	500	62	132	0	0	0	120	191	49
feu45	509	10	46	0	0	0	70	531	33
feu45	615	60	169	0	0	0	69	259	75
feu45	600	35	220	0	0	0	182	145	58
feu45	540	3	115	0	0	0	15	568	65
feu45	403	55	336	45	0	0	137	362	25
feu45	610	50	170	0	0	0	0	570	40
feu45	480	35	216	73	0	0	79	379	24
feu45	605	100	226	20	0	0	60	330	19
feu45	555	15	374	0	0	0	137	208	53
feu45	480	45	171	43	0	0	40	484	68
feu45	540	43	0	0	0	0	0	487	82
feu45	600	20	60	0	0	0	50	520	20
feu45	665	61	462	0	10	0	30	173	27
feu45	463	30	185	0	0	0	30	575	10
feu45	655	55	73	0	0	0	142	213	73
feu45	585	60	293	0	0	0	70	390	24
feu45	650	15	297	5	0	0	88	90	20
feu45	687	123	94	19	0	0	70	190	54
feu45	465	51	280	0	0	0	89	285	65
feu45	345	15	377	30	0	0	28	308	54
feu45	493	50	180	0	0	0	110	422	20
feu45	360	155	141	0	0	0	30	662	48
feu45	575	20	55	0	0	0	20	592	20
feu45	537	33	165	0	0	0	40	570	0
feu45	510	195	233	30	0	0	69	46	137
feu45	600	75	267	45	0	0	3	450	0
feu45	710	120	158	0	0	0	77	183	68
feu45	420	65	477	0	0	0	38	361	32
feu45	540	0	251	0	0	0	208	242	36
feu45	510	5	108	0	120	0	208	197	10
feu45	489	70	258	0	0	210	60	201	84
feu45	735	35	0	0	0	0	30	419	46
feu45	570	80	162	0	0	0	100	309	31
feu45	690	20	147	0	0	0	48	473	0
feu45	510	0	295	0	0	0	30	390	0
feu45	375	77	235	0	0	0	85	455	45
feu45	750	105	145	25	120	0	125	50	32
feu45	530	50	236	0	0	0	85	355	9
feu45	525	15	136	0	0	0	118	534	10
feu45	655	122	202	45	0	0	5	175	16
feu45	570	80	195	0	0	0	47	291	55
feu45	570	20	300	0	0	0	10	398	17
feu45	388	22	310	0	0	0	15	422	72
feu45	535	45	170	0	0	0	50	460	15
feu45	540	0	77	31	0	0	118	390	106
feu45	480	37	423	0	0	0	90	295	33
feu45	595	75	40	0	120	0	60	152	53
feu45	597	73	97	50	0	0	145	268	72
feu45	837	3	142	0	0	0	0	458	0
feu45	475	0	320	0	0	0	135	355	7
feu45	440	45	242	0	0	0	117	346	20
feu45	609	100	70	0	0	210	0	381	50
feu45	435	170	285	0	0	0	0	468	62
feu45	420	15	195	60	0	0	50	110	76
feu45	565	80	316	0	10	0	30	242	21
feu45	537	78	170	0	0	0	38	540	52
feu45	590	35	282	6	10	0	80	173	47
feu65	720	45	55	0	0	0	50	295	30
feu65	450	35	115	0	0	0	0	210	75
feu65	570	35	115	10	0	0	55	355	55
feu65	660	200	190	5	0	0	0	325	30
feu65	510	30	140	0	0	0	25	425	85
feu65	660	10	35	0	0	0	25	365	40
feu65	665	15	105	0	0	0	55	475	60
feu65	690	210	115	5	0	0	30	285	15
feu65	450	35	60	0	0	0	0	440	50
feu65	785	5	170	5	0	0	20	225	0
feu65	570	0	120	5	0	0	55	530	80
feu65	570	35	120	0	0	0	25	155	120
feu65	600	55	90	0	0	0	30	245	80
feu65	600	50	30	0	0	0	55	345	145
feu65	605	35	0	0	0	0	0	350	65
feu65	785	15	60	5	0	0	25	270	90
feu65	630	60	90	0	0	0	60	380	70
feu65	725	40	165	0	0	0	55	295	80
feu65	630	0	95	0	0	0	20	610	0
feu65	630	30	80	10	0	0	55	435	10
feu65	570	65	55	0	0	0	55	450	110
feu65	660	10	60	5	0	0	20	425	10
feu65	510	30	0	0	0	0	0	435	85
feu65	450	30	30	0	0	0	30	525	75
feu65	510	30	0	0	0	0	0	495	60
feu65	570	35	195	0	0	0	0	235	75
feu65	690	210	110	10	0	0	35	320	10
feu65	600	50	70	0	0	0	30	305	85
feu65	570	0	140	5	0	0	20	510	10
feu65	570	0	35	0	0	0	0	720	5
feu65	510	0	115	0	0	0	0	735	10
feu65	600	45	60	0	0	0	0	135	70
feu65	690	210	120	5	0	0	30	205	10
feu65	510	35	60	0	0	0	0	265	60
feu65	570	210	110	10	0	0	35	435	0
feu65	780	10	175	0	0	0	20	355	0
feu65	665	15	205	0	0	0	20	495	10
feu65	720	75	35	10	0	0	50	270	90
feu65	600	40	0	0	0	0	0	215	55
feu65	725	35	180	10	0	0	55	385	20
feu65	785	10	120	0	0	0	25	285	80
feu65	665	5	185	0	0	0	30	475	20
feu65	510	30	0	0	0	0	0	345	75
feu65	720	80	95	10	0	0	50	175	55
feu65	570	5	230	0	0	0	25	445	70
feu65	690	60	0	0	0	0	30	400	50
feu65	600	45	130	0	0	0	30	215	60
feu65	605	45	70	0	0	0	30	305	75
feu65	570	60	65	0	0	0	25	430	70
feu65	690	180	150	5	0	0	30	365	20
feu65	600	50	100	0	0	0	0	305	75
feu65	725	40	120	5	0	0	55	145	55
feu65	690	5	190	0	0	0	55	365	70
feu65	600	55	200	0	0	0	0	185	70
feu65	660	15	90	5	0	0	25	410	65
feu65	630	60	95	10	0	0	50	295	45
feu65	630	35	110	5	0	0	60	380	60
feu65	690	5	150	5	0	0	55	395	75
feu65	630	60	0	0	0	0	30	475	40
feu65	630	40	145	0	0	0	30	180	65
feu65	570	5	85	5	0	0	25	420	70
feu65	665	185	85	5	0	0	0	355	15
feu65	570	55	95	10	0	0	25	570	40
feu65	570	180	95	0	0	0	0	480	0
feu65	780	190	125	0	0	0	0	115	0
feu65	630	180	120	0	0	0	30	415	35
feu65	510	30	60	0	0	0	0	375	75
feu65	665	5	140	5	0	0	20	480	0
feu65	720	220	110	10	0	0	30	255	25
feu65	600	55	60	0	0	0	0	260	80
feu65	720	75	65	5	0	0	85	375	70
feu65	720	60	80	0	0	0	35	235	45
feu65	690	5	195	0	0	0	55	375	45
feu65	660	20	145	0	0	0	30	525	30
feu65	690	0	60	5	0	0	25	375	80
feu65	570	210	145	5	0	0	65	425	20
feu65	720	50	55	5	0	0	60	400	75
feu65	720	40	165	5	0	0	55	245	0
feu65	510	30	0	0	0	0	0	345	75
feu65	660	200	95	0	0	0	0	355	10
feu65	630	180	90	5	0	0	0	435	10
feu65	660	200	120	0	0	0	30	355	45
feu65	570	40	75	0	0	0	35	330	75
feu65	660	20	140	5	0	0	20	490	10
feu65	600	50	0	0	0	0	0	205	90
feu65	780	10	95	0	0	0	20	420	0
feu65	570	5	90	5	0	0	25	505	55
feu65	570	35	60	0	0	0	0	185	55
feu65	750	5	155	0	0	0	55	335	65
feu65	725	250	95	5	0	0	30	145	15
feu65	450	35	120	0	0	0	0	255	85
feu65	690	5	185	0	0	0	25	325	65
feu65	450	30	0	0	0	0	0	420	85
feu65	630	60	0	0	0	0	30	475	45
feu65	510	35	130	0	0	0	30	345	60
feu65	450	30	90	0	0	0	20	510	55
feu65	780	10	60	5	0	0	25	335	60
feu65	630	180	165	0	0	0	30	405	0
feu65	630	65	60	0	0	0	50	255	105
feu65	660	190	90	0	0	0	0	245	15
mde18	850	60	171	0	150	0	0	78	48
mde18	470	15	14	20	530	0	0	226	158
mde18	720	70	90	0	0	0	136	315	24
mde18	405	30	5	0	543	0	65	110	172
mde18	580	0	90	0	120	115	40	390	105
mde18	390	0	118	0	435	0	108	169	70
mde18	237	30	0	0	725	0	0	290	25
mde18	510	90	0	0	610	0	0	145	82
mde18	240	145	0	0	255	85	70	470	80
mde18	285	30	0	0	630	110	159	148	55
mde18	120	15	4	0	1245	0	26	0	30
mde18	360	65	157	0	380	0	27	171	75
mde18	720	20	26	0	60	0	58	70	225
mde18	576	40	0	14	660	0	30	0	45
mde18	345	49	15	0	352	105	35	248	166
mde18	880	80	126	0	220	0	0	44	57
mde18	1170	66	0	0	0	0	15	135	9
mde18	450	101	40	0	45	410	95	229	59
mde18	935	0	24	0	0	180	0	270	6
mde18	510	35	60	0	375	0	150	174	46
mde18	660	0	95	0	405	25	39	165	39
mde18	961	17	0	0	0	335	40	30	44
mde18	700	39	120	0	120	0	16	417	28
mde18	285	104	96	0	357	0	12	484	44
mde18	615	30	137	0	270	175	40	103	70
mde18	495	0	39	30	535	0	45	112	139
mde18	1050	0	0	0	0	225	15	130	5
mde18	945	20	0	0	400	0	0	25	50
mde18	600	30	42	60	465	0	68	145	23
mde18	150	105	30	10	585	390	75	0	30
mde18	612	0	11	0	680	0	19	0	118
mde18	180	40	15	0	120	260	0	425	85
mde18	147	40	20	0	697	0	40	188	98
mde18	710	15	0	0	405	80	9	30	157
mde18	510	71	0	0	365	300	70	62	62
mde18	540	155	130	0	128	0	134	192	63
mde18	450	71	93	0	0	525	19	147	130
mde18	600	0	0	0	285	54	160	175	73
mde18	450	50	25	0	160	320	95	105	151
mde18	475	60	12	0	775	0	83	15	20
mde18	180	15	30	20	625	260	0	230	80
mde18	450	33	0	62	495	0	20	120	90
mde18	360	0	4	0	520	0	105	369	77
mde18	575	46	0	0	165	300	152	192	10
mde18	330	20	35	0	690	40	65	156	104
mde18	876	29	0	14	0	100	140	131	70
mde18	930	0	0	0	0	0	45	425	20
mde18	435	30	272	0	0	465	21	178	39
mde18	885	35	60	0	50	0	0	396	14
mde18	610	45	0	0	110	295	0	290	90
mde18	1320	33	5	0	0	0	0	60	22
mde18	585	15	49	0	170	0	126	357	70
mde18	805	30	0	0	370	0	35	140	13
mde18	570	67	80	13	255	0	188	70	95
mde18	685	1	126	0	45	325	106	34	93
mde18	457	55	30	21	60	130	135	145	280
mde18	195	15	51	0	307	265	132	220	78
mde18	480	135	0	0	442	0	40	293	50
mde18	180	29	10	0	976	45	105	45	50
mde18	835	83	30	0	180	130	10	150	22
mde18	450	44	25	0	495	0	95	40	203
mde18	660	5	35	0	350	110	30	15	155
mde18	475	55	125	0	435	0	150	110	71
mde18	760	0	0	0	300	0	0	30	89
mde18	300	0	72	5	165	370	161	273	64
mde18	465	45	29	0	220	140	115	270	131
mde18	485	100	85	0	585	0	36	54	95
mde18	423	76	0	0	440	135	95	146	55
mde18	470	56	101	0	10	330	91	33	201
mde18	390	15	57	0	240	10	18	500	55
mde18	385	0	0	21	585	0	89	225	100
mde18	640	40	5	1	570	0	19	15	80
mde18	318	0	0	0	882	105	0	12	123
mde18	340	15	0	0	911	0	35	95	44
mde18	660	30	0	0	585	0	30	80	55
mde18	840	30	45	75	108	5	116	187	34
mde18	230	45	80	0	295	0	9	643	108
mde18	210	15	0	0	655	260	85	195	20
mde18	660	10	0	0	0	330	70	227	58
mde18	150	60	15	0	530	195	10	404	64
mde18	147	60	80	0	270	0	40	150	134
mde18	420	116	88	0	42	0	28	473	150
mde18	315	15	30	0	650	0	60	300	60
mde18	460	4	0	0	160	115	15	550	71
mde18	645	33	0	0	405	0	27	267	47
mde18	534	6	35	0	543	0	70	244	8
mde18	690	35	27	0	405	0	15	117	111
mde18	690	5	110	0	225	0	10	195	20
mde18	720	0	5	0	0	355	75	245	38
mde18	410	15	0	17	590	30	35	196	87
mde18	580	87	10	0	393	0	259	0	106
mde18	720	0	5	0	80	155	55	245	93
mde18	520	40	10	0	685	0	15	160	10
mde18	440	15	0	0	800	0	50	30	58
mde18	495	50	0	0	210	480	45	50	60
mde18	300	115	180	5	90	70	85	219	151
mde18	320	102	0	0	555	0	35	294	114
